Type,ID,Name,File,xPos,yPos,con0,con1,con2,con3,con4,con5,con6,con7,con8,con9,con10,con11,con12,con13,con14,con15,nav0,nav1,nav2,nav3,nav4,nav5,nav6,nav7,nav8,nav9,nav10,nav11,nav12,nav13,nav14,nav15,DudeTypes0,DudeTypes1,DudeTypes2,DudeTypes3,DudeTypes4,DudeTypes5,DudeTypes6,DudeTypes7,Probs0,Probs1,Probs2,Probs3,Probs4,Probs5,Probs6,Probs7,AvgShips,Govt,Message,Asteroids,Interference,Person0,Person1,Person2,Person3,Person4,Person5,Person6,Person7,PersonProb0,PersonProb1,PersonProb2,PersonProb3,PersonProb4,PersonProb5,PersonProb6,PersonProb7,BkgndColor,Murk,AstTypes,Visiblility,ReinfFleet,ReinfTime,ReinfIntrval,EOR
sÿst,448,Varden,Nova Data 2,-48,-136,SPC-2421 (450),Chicea (443),,,,,,,,,,,,,,,Luminary (414),,,,,,,,,,,,,,,,146,134,134,134,-1,-1,-1,-1,10,20,30,40,0,0,0,0,2,-1,-1,2,5,285,-1,-1,-1,-1,-1,-1,-1,75,0,0,0,0,0,0,0,#000000,5,0x0300,!b330 & b9500,,0,0,€
sÿst,449,SPC-2637,Nova Data 2,-40,-105,SPC-2421 (450),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,134,134,132,-1,-1,-1,-1,10,20,30,40,0,0,0,0,1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,,0,0,€
sÿst,450,SPC-2421,Nova Data 2,-15,-121,SPC-2710 (456),SPC-2710 (648),SPC-2637 (449),Petra (172),Varden (448),Varden (642),,,,,,,,,,,,,,,,,,,,,,,,,,,130,128,134,132,-1,-1,-1,-1,10,30,40,20,0,0,0,0,2,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,,0,0,€
sÿst,451,K-020,Nova Data 2,-25,-167,SPC-2710 (456),K-019 (442),K-003 (452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,146,146,146,-1,-1,-1,-1,25,25,25,25,0,0,0,0,2,140,-1,4,10,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000707,10,0x0711,!b330,,0,0,€
sÿst,452,K-003,Nova Data 2,-56,-218,K-006 (455),K-020 (451),K-002 (457),K-010 (440),K-005 (436),,,,,,,,,,,,K-003a (415),K-003b (416),K-003c (417),K-003d (418),,,,,,,,,,,,Wormhole (482),146,146,146,146,-1,-1,-1,-1,25,25,25,25,0,0,0,0,3,140,-1,9,50,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000C07,33,0x7FFF,!b330,,0,0,€
sÿst,453,K-013,Nova Data 2,-21,-195,K-012 (458),K-016 (439),K-014 (444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,146,146,146,-1,-1,-1,-1,25,25,25,25,0,0,0,0,4,140,-1,4,10,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000707,10,0x0711,!b330,,0,0,€
sÿst,454,K-018,Nova Data 2,-15,-226,K-019 (442),K-017 (437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,146,146,146,-1,-1,-1,-1,25,25,25,25,0,0,0,0,5,140,-1,4,10,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000707,10,0x0711,!b330,,0,0,€
sÿst,455,K-006,Nova Data 2,-8,-262,Nestin (459),K-003 (452),K-007 (445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,146,146,146,-1,-1,-1,-1,25,25,25,25,0,0,0,0,2,140,-1,4,10,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000707,10,0x0711,!b330,,0,0,€
sÿst,456,SPC-2710,Nova Data 2,1,-151,Teltar (462),SPC-1555 (464),SPC-2421 (450),K-020 (451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,133,134,141,-1,-1,-1,-1,25,25,25,25,0,0,0,0,1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b330,,0,0,€
sÿst,457,K-002,Nova Data 2,6,-200,K-001 (447),K-003 (452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,146,146,146,-1,-1,-1,-1,25,25,25,25,0,0,0,0,2,140,-1,3,10,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000707,10,0x0711,!b330,,0,0,€
sÿst,458,K-012,Nova Data 2,18,-242,Ganorran (460),Kanius (461),K-013 (453),K-007 (445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,146,146,146,-1,-1,-1,-1,25,25,25,25,0,0,0,0,2,140,-1,4,10,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000707,10,0x0711,!b330,,0,0,€
sÿst,459,Nestin,Nova Data 2,40,-284,Ganorran (460),Foroth (471),K-006 (455),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,146,146,146,-1,-1,-1,-1,25,25,25,25,0,0,0,0,1,-1,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,!b330,,0,0,€
sÿst,460,Ganorran,Nova Data 2,46,-243,Diy'I'Cor (470),Diy'I'Cor (557),K-012 (458),Nestin (459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,133,141,134,202,-1,-1,-1,25,10,25,25,15,0,0,0,1,-1,-1,3,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,5,0x0711,!b330,,0,0,€
sÿst,461,Kanius,Nova Data 2,44,-213,Cor'I'Hon (469),Cor'I'Hon (556),Evlei (468),K-012 (458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,146,133,134,202,-1,-1,-1,25,25,10,25,15,0,0,0,1,141,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b330,Rebels (149),390,3,€
sÿst,462,Teltar,Nova Data 2,28,-160,Evlei (468),Evlei (534),Denier (467),SPC-2710 (456),,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,141,133,134,202,-1,-1,-1,25,25,10,25,15,0,0,0,1,141,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b330,Rebels (149),390,3,€
sÿst,463,SPC-0193,Nova Data 2,35,-125,Denier (467),SPC-011 (465),SPC-1555 (655),SPC-1555 (464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,134,133,141,202,260,-1,-1,10,25,10,35,10,10,0,0,1,141,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Rebels (149),390,3,€
sÿst,464,SPC-1555,Nova Data 2,24,-119,SPC-0193 (463),SPC-2710 (456),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,133,134,141,202,260,-1,-1,10,10,25,35,10,10,0,0,1,141,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,!b330,Rebels (149),390,3,€
sÿst,465,SPC-011,Nova Data 2,44,-116,SPC-020 (466),Nesre Primus (132),SPC-0193 (463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,170,134,133,203,202,-1,-1,30,15,20,5,25,5,0,0,2,141,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Rebels (149),390,3,€
sÿst,466,SPC-020,Nova Data 2,60,-112,SPC-089 (480),SPC-1948 (484),SPC-011 (465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,133,134,141,202,-1,-1,-1,20,5,30,40,5,0,0,0,2,141,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Rebels (149),390,3,€
sÿst,467,Denier,Nova Data 2,51,-142,SPC-089 (480),SPC-0193 (463),Teltar (462),Teltar (654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,133,134,141,202,231,232,233,10,5,25,30,15,5,5,5,1,141,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,0,Rebels (149),390,3,€
sÿst,468,Evlei,Nova Data 2,73,-200,Cor'I'Hon (469),Cor'I'Hon (556),Scheros (478),Teltar (462),Kanius (461),,,,,,,,,,,,Rebel I (419),Nivay VI (425),,,,,,,,,,,,,,Wormhole (483),172,134,171,170,203,211,260,274,5,15,10,30,5,15,10,10,3,141,17,4,20,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0711,!(b148 | b305),Rebel Fleet (150),300,1,€
sÿst,469,Cor'I'Hon,Nova Data 2,81,-237,Diy'I'Cor (470),Kanius (461),Evlei (468),Evlei (534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,141,144,133,202,-1,-1,-1,20,40,10,10,20,0,0,0,1,141,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,Rebels (149),390,3,€
sÿst,470,Diy'I'Cor,Nova Data 2,91,-256,Yon'I'Res (473),Deb'I'Vad (475),Cor'I'Hon (469),Ganorran (460),Foroth (471),,,,,,,,,,,,,,,,,,,,,,,,,,,,146,141,133,144,202,-1,-1,-1,30,30,10,10,20,0,0,0,1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,,0,0,€
sÿst,471,Foroth,Nova Data 2,74,-276,Diy'I'Cor (557),Diy'I'Cor (470),Nestin (459),Nestin (651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,,0,0,€
sÿst,472,S7evyn,Nova Data 2,78,-304,,,,,,,,,,,,,,,,,Our Spiel (420),Link (514),,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,6,161,18,10,0,282,283,284,285,286,287,161,632,60,80,80,80,80,80,80,60,#000000,17,0x7FFF,b9995,,0,0,€
sÿst,473,Yon'I'Res,Nova Data 2,114,-258,Tur'I'Nis (494),Rom'I'Luj (474),Diy'I'Cor (470),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,148,147,141,-1,-1,-1,-1,25,25,25,25,0,0,0,0,1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,,0,0,€
sÿst,474,Rom'I'Luj,Nova Data 2,134,-238,Bur'I'Loc (493),Yon'I'Res (473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,147,141,148,-1,-1,-1,-1,25,25,25,25,0,0,0,0,1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,,0,0,€
sÿst,475,Deb'I'Vad,Nova Data 2,103,-218,Son'I'Dot (476),Diy'I'Cor (470),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,141,170,144,202,-1,-1,-1,10,25,25,25,15,0,0,0,1,141,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,Rebels (149),390,3,€
sÿst,476,Son'I'Dot,Nova Data 2,119,-205,Fer'I'Jus (479),Bel'I'Gul (477),Scheros (478),Deb'I'Vad (475),,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,144,141,170,202,-1,-1,-1,10,25,25,25,15,0,0,0,1,141,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,Rebels (149),390,3,€
sÿst,477,Bel'I'Gul,Nova Data 2,134,-197,Bur'I'Loc (493),Son'I'Dot (476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,141,144,170,202,-1,-1,-1,10,25,25,25,15,0,0,0,1,141,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,Rebels (149),390,3,€
sÿst,478,Scheros,Nova Data 2,93,-168,Son'I'Dot (561),Son'I'Dot (476),Mallereth (481),SPC-089 (480),Evlei (468),,,,,,,,,,,,,,,,,,,,,,,,,,,,133,134,172,170,202,231,232,233,10,15,25,35,10,2,2,1,2,141,-1,3,0,155,158,182,183,-1,-1,-1,-1,3,2,25,25,0,0,0,0,#000000,0,0x0711,0,Rebels (149),390,3,€
sÿst,479,Fer'I'Jus,Nova Data 2,122,-162,Sel'I'Gal (492),NGC-1066 (482),Scheall (491),Son'I'Dot (476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,172,170,144,202,203,-1,-1,10,15,15,25,15,20,0,0,2,137,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Pirates (135),900,20,€
sÿst,480,SPC-089,Nova Data 2,79,-142,Scheros (478),Koria;Rebs !assim (483),Koria; Rebs assim (533),SPC-020 (466),Denier (467),,,,,,,,,,,,,,,,,,,,,,,,,,,,141,170,171,172,203,260,261,274,25,20,10,15,5,5,10,10,1,141,-1,3,0,167,179,182,183,-1,-1,-1,-1,3,2,5,5,0,0,0,0,#000000,0,0x0711,0,Rebels (149),390,3,€
sÿst,481,Mallereth,Nova Data 2,106,-137,NGC-1066 (482),Scheros (478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,170,171,172,203,260,261,274,15,15,5,25,15,10,10,5,1,141,-1,1,0,180,181,156,157,-1,-1,-1,-1,5,5,3,2,0,0,0,0,#000000,0,0x0300,0,Rebels (149),390,3,€
sÿst,482,NGC-1066,Nova Data 2,123,-121,NGC-0946 (486),Koria;Rebs !assim (483),Mallereth (481),Fer'I'Jus (479),Fer'I'Jus (563),,,,,,,,,,,,,,,,,,,,,,,,,,,,141,170,171,172,203,260,261,274,15,20,8,15,15,10,10,7,1,141,-1,2,0,184,155,156,157,-1,-1,-1,-1,3,2,5,5,0,0,0,0,#000000,0,0x0300,0,Rebels (149),390,3,€
sÿst,483,Koria;Rebs !assim,Nova Data 2,94,-125,NGC-1066 (482),NGC-2013 (485),SPC-089 (480),,,,,,,,,,,,,,Rebel II (421),HG-Koria (1418),,,,,,,,,,,,,,,171,170,274,172,203,211,210,260,25,10,20,10,5,10,10,10,3,141,17,5,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x1F33,!b148 & !b305,Rebel Fleet (150),270,1,€
sÿst,484,SPC-1948,Nova Data 2,82,-92,Eeniar (169),SPC-020 (466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,170,171,133,202,260,261,274,20,10,20,10,10,10,5,15,1,141,-1,2,0,155,156,-1,-1,-1,-1,-1,-1,10,5,0,0,0,0,0,0,#000000,0,0x0300,0,Rebels (149),390,3,€
sÿst,485,NGC-2013,Nova Data 2,102,-91,NGC-1894 (487),Koria;Rebs !assim (483),Koria; Rebs assim (533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,170,130,172,203,260,261,274,10,40,10,5,5,10,10,10,2,141,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,0,Rebels (149),390,3,€
sÿst,486,NGC-0946,Nova Data 2,124,-93,NGC-3183 (489),Tenetria (150),NGC-1894 (487),NGC-1066 (482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,172,133,130,203,202,260,261,15,15,15,5,15,15,10,10,3,137,-1,3,0,155,156,-1,-1,-1,-1,-1,-1,5,10,0,0,0,0,0,0,#000000,0,0x0711,0,Pirates (135),900,20,€
sÿst,487,NGC-1894,Nova Data 2,98,-68,NGC-2013 (485),NGC-0946 (486),Tidbinbilla (165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,172,170,274,203,260,261,-1,20,15,30,10,5,10,10,0,3,-1,-1,2,0,155,156,-1,-1,-1,-1,-1,-1,5,10,0,0,0,0,0,0,#000000,0,0x0300,0,,0,0,€
sÿst,488,NGC-0613,Nova Data 2,161,-92,Tyr'I'Ded (490),Tyr'I'Ded (564),NGC-2051 (200),NGC-3183 (489),,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,172,141,128,203,202,260,261,10,15,20,20,5,10,10,10,1,-1,-1,3,0,155,156,-1,-1,-1,-1,-1,-1,5,10,0,0,0,0,0,0,#000000,0,0x0711,0,,0,0,€
sÿst,489,NGC-3183,Nova Data 2,140,-111,Scheall (491),NGC-0613 (488),NGC-0946 (486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,203,133,141,202,260,261,-1,30,15,10,15,10,10,10,0,2,137,-1,1,0,155,156,-1,-1,-1,-1,-1,-1,5,20,0,0,0,0,0,0,#000000,0,0x0300,0,Pirates (135),900,20,€
sÿst,490,Tyr'I'Ded,Nova Data 2,171,-137,Fur'I'Sos (499),NGC-0613 (488),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,133,147,148,202,-1,-1,-1,25,10,25,25,15,0,0,0,1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,,0,0,€
sÿst,491,Scheall,Nova Data 2,153,-143,NGC-3183 (489),Fer'I'Jus (479),Fer'I'Jus (563),,,,,,,,,,,,,,Harbor (422),,,,,,,,,,,,,,,,202,172,133,170,203,260,-1,-1,20,15,15,10,20,20,0,0,3,137,19,4,0,183,174,155,156,-1,-1,-1,-1,50,25,5,50,0,0,0,0,#000000,13,0x0711,0,Pirate Raiders (134),600,6,€
sÿst,492,Sel'I'Gal,Nova Data 2,179,-188,Kor'U'Deidt (498),Fer'I'Jus (479),Bur'I'Loc (493),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,133,147,148,202,-1,-1,-1,30,5,25,25,15,0,0,0,1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,,0,0,€
sÿst,493,Bur'I'Loc,Nova Data 2,168,-220,Fer'U'Weill (496),Sel'I'Gal (492),Bel'I'Gul (477),Rom'I'Luj (474),Tur'I'Nis (494),,,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,148,-1,-1,-1,-1,15,15,30,40,0,0,0,0,1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,,0,0,€
sÿst,494,Tur'I'Nis,Nova Data 2,144,-263,Vel'I'Non (495),Bur'I'Loc (493),Fer'U'Weill (496),Yon'I'Res (473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,147,148,144,-1,-1,-1,-1,15,40,30,15,0,0,0,0,1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,,0,0,€
sÿst,495,Vel'I'Non,Nova Data 2,176,-297,Fer'U'Weill (496),Don'U'Cusyon (497),Tur'I'Nis (494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,148,-1,-1,-1,-1,20,20,30,30,0,0,0,0,1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,,0,0,€
sÿst,496,Fer'U'Weill,Nova Data 2,194,-229,One'E'Ringa (505),Don'U'Cusyon (497),Kor'U'Deidt (498),Tin'E'Tivel (504),Bur'I'Loc (493),Tur'I'Nis (494),Vel'I'Non (495),,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,148,-1,-1,-1,-1,30,30,35,5,0,0,0,0,2,138,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,3,0x0711,!b1300,,0,0,€
sÿst,497,Don'U'Cusyon,Nova Data 2,217,-263,Def'E'Loren (506),One'E'Ringa (505),Fer'U'Weill (496),Vel'I'Non (495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,148,-1,-1,-1,-1,30,30,35,5,0,0,0,0,2,138,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,3,0x0711,!b1300,,0,0,€
sÿst,498,Kor'U'Deidt,Nova Data 2,213,-171,Tin'E'Tivel (504),Fur'I'Sos (499),Sel'I'Gal (492),Fer'U'Weill (496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,148,-1,-1,-1,-1,30,30,35,5,0,0,0,0,2,138,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,3,0x0711,!b1300,,0,0,€
sÿst,499,Fur'I'Sos,Nova Data 2,197,-139,Gan'U'Tornes (503),Kor'U'Deidt (498),NGC-1317 (500),Fet'I'Dan (502),Tyr'I'Ded (490),,,,,,,,,,,,,,,,,,,,,,,,,,,,133,144,147,148,202,-1,-1,-1,10,25,25,25,15,0,0,0,1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,,0,0,€
sÿst,500,NGC-1317,Nova Data 2,212,-87,Fet'I'Dan (502),Fet'I'Dan (574),Ere'I'Cal (573),Ere'I'Cal (501),NGC-2051 (200),Fur'I'Sos (572),Fur'I'Sos (499),,,,,,,,,,,,,,,,,,,,,,,,,,141,144,147,148,260,261,-1,-1,20,20,20,20,10,10,0,0,1,-1,-1,5,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x1F33,0,,0,0,€
sÿst,501,Ere'I'Cal,Nova Data 2,251,-82,Iwo'U'Sentar (515),Nil'kvee (545),Nil'kvee (606),Nil'kvee (208),NGC-1317 (500),Fet'I'Dan (502),,,,,,,,,,,,,,,,,,,,,,,,,,,136,141,144,147,-1,-1,-1,-1,25,25,25,25,0,0,0,0,1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,,0,0,€
sÿst,502,Fet'I'Dan,Nova Data 2,244,-112,Iwo'U'Sentar (515),Ere'I'Cal (501),NGC-1317 (500),Fur'I'Sos (499),Gan'U'Tornes (503),,,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,148,-1,-1,-1,-1,15,15,40,30,0,0,0,0,1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,0,0x0300,!b1300,,0,0,€
sÿst,503,Gan'U'Tornes,Nova Data 2,243,-143,Dal'U'Sinto (514),Ver'E'Liani (513),Fet'I'Dan (502),Iwo'U'Sentar (515),Fur'I'Sos (499),Tin'E'Tivel (504),,,,,,,,,,,,,,,,,,,,,,,,,,Wormhole (484),144,144,147,148,-1,-1,-1,-1,30,30,35,5,0,0,0,0,2,138,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,3,0x0711,!b1300,,0,0,€
sÿst,504,Tin'E'Tivel,Nova Data 2,239,-187,One'E'Ringa (505),Hel'A'Forius (510),Gan'U'Tornes (503),Ver'E'Liani (513),Kor'U'Deidt (498),Fer'U'Weill (496),,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,147,-1,-1,-1,-1,50,25,10,15,0,0,0,0,4,138,-1,4,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,5,0x0711,!b1300,Wraith Tribe (nasty) (143),750,6,€
sÿst,505,One'E'Ringa,Nova Data 2,248,-237,Von'E'Richt (509),Def'E'Loren (506),Hel'A'Forius (510),Tin'E'Tivel (504),Fer'U'Weill (496),Don'U'Cusyon (497),,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,147,-1,-1,-1,-1,50,30,10,10,0,0,0,0,4,138,-1,4,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,5,0x0711,!b1300,Wraith Tribe (nasty) (143),750,6,€
sÿst,506,Def'E'Loren,Nova Data 2,265,-280,Tus'E'Viro (508),Far'E'Bunor (507),Von'E'Richt (509),One'E'Ringa (505),Don'U'Cusyon (497),,,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,147,-1,-1,-1,-1,50,30,10,10,0,0,0,0,4,138,-1,4,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,5,0x0711,!b1300,Wraith Tribe (nasty) (143),750,6,€
sÿst,507,Far'E'Bunor,Nova Data 2,288,-315,Ran'E'Shepos (523),Tus'E'Viro (508),Def'E'Loren (506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,147,-1,-1,-1,-1,50,30,10,10,0,0,0,0,4,138,-1,4,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,5,0x0711,!b1300,Wraith Tribe (nasty) (143),750,6,€
sÿst,508,Tus'E'Viro,Nova Data 2,300,-300,Lil'E'Song (522),Ran'E'Shepos (523),Hot'A'Tanius (521),Def'E'Loren (506),Von'E'Richt (509),Far'E'Bunor (507),,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,147,-1,-1,-1,-1,50,30,10,10,0,0,0,0,4,138,-1,4,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,5,0x0711,!b1300,Wraith Tribe (nasty) (143),750,6,€
sÿst,509,Von'E'Richt,Nova Data 2,279,-238,Tus'E'Viro (508),Hot'A'Tanius (521),Gir'E'Valen (520),Hel'A'Forius (510),One'E'Ringa (505),Def'E'Loren (506),,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,147,-1,-1,-1,-1,50,30,10,10,0,0,0,0,4,138,-1,4,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,5,0x0711,!b1300,Wraith Tribe (nasty) (143),750,6,€
sÿst,510,Hel'A'Forius,Nova Data 2,261,-213,Gir'E'Valen (520),Von'E'Richt (509),Ver'E'Liani (513),Nin'E'Lordus (511),Tin'E'Tivel (504),One'E'Ringa (505),,,,,,,,,,,Hel'A'Forius (423),,,,,,,,,,,,,,,,144,144,144,147,-1,-1,-1,-1,30,30,30,10,0,0,0,0,8,138,-1,6,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000808,7,0x1F33,!b1300,Wraith Tribe (nasty) (143),450,3,€
sÿst,511,Nin'E'Lordus,Nova Data 2,285,-197,Gir'E'Valen (520),Sur'E'Qoru (512),Ver'E'Liani (513),Hel'A'Forius (510),,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,147,147,-1,-1,-1,-1,50,30,10,10,0,0,0,0,4,138,-1,4,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#000000,5,0x0711,!b1300,Wraith Tribe (nasty) (143),750,6,€
